Area,Perimeter,Length,Width,AspectRation,Class,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Eccentricity,Color
56450,961.485,387.7501457,186.3026784,2.081291311,HOROZ,57305,268.0939617,0.638610781,0.985079836,0.767341671,0.691409055,0.006868913,0.000968296,0.478046481,0.994953987,0.877010646,
56462,967.154,402.0604631,180.5148428,2.227298635,HOROZ,57430,268.1224556,0.765835662,0.983144698,0.758533659,0.666870981,0.007120904,0.000868725,0.444716906,0.990517357,0.893544636,
56476,974.851,385.3473998,187.3475372,2.056858636,HOROZ,57232,268.1556946,0.779022291,0.986790607,0.746787965,0.695880379,0.006823206,0.000986976,0.484249502,0.996032769,0.873859644,
56526,945.246,372.9606368,196.3167195,1.89979049,HOROZ,57562,268.2743717,0.774721434,0.982002015,0.795002367,0.71931015,0.006598037,0.00108958,0.517407092,0.982965073,0.85025325,
56539,943.147,370.3745628,196.675975,1.883171357,HOROZ,57599,268.3052191,0.695727611,0.981596903,0.798728556,0.724415892,0.00655078,0.001112819,0.524778384,0.988247622,0.847359836,
56606,933.43,372.8717469,193.9261376,1.922751371,HOROZ,57322,268.464146,0.729317787,0.987509159,0.816410951,0.719990582,0.006587142,0.001091903,0.518386438,0.996728234,0.854112654,
56612,943.324,378.1872538,191.4804021,1.975070293,HOROZ,57398,268.4783736,0.636082741,0.986306143,0.799459733,0.709908573,0.006680337,0.001046617,0.503970182,0.995376535,0.862350901,
56724,933.793,383.3593112,188.7220645,2.031343353,HOROZ,57387,268.7438184,0.75931677,0.988446861,0.817476891,0.701023324,0.006758326,0.001006813,0.4914337,0.99827058,0.870434037,
56731,937.119,386.3496402,187.9037186,2.056104281,HOROZ,57445,268.7604,0.73278824,0.98757072,0.811784615,0.695640353,0.006810203,0.000983737,0.4839155,0.994980732,0.873760381,
56759,949.722,396.2990196,183.1637049,2.163632909,HOROZ,57486,268.8267162,0.737292649,0.987353443,0.790772581,0.678343127,0.006982135,0.000911939,0.460149398,0.99559438,0.886783209,
56784,937.059,388.192653,187.0369179,2.075486794,HOROZ,57431,268.8859132,0.807646356,0.988734307,0.81264707,0.692661005,0.006836303,0.000970698,0.479779268,0.995775534,0.87627314,
56821,965.022,386.5769079,187.601567,2.060627287,HOROZ,57528,268.9735009,0.698261137,0.987710332,0.766733269,0.695782638,0.006803416,0.000983561,0.48411348,0.997577446,0.874353745,
56849,988.944,411.5627193,176.2822485,2.33468045,HOROZ,57601,269.0397645,0.570274961,0.986944671,0.730447982,0.653702952,0.007239577,0.000815483,0.427327549,0.997673275,0.90362516,
56872,963.388,400.2091257,182.7159796,2.190334565,HOROZ,57665,269.0941831,0.771375868,0.986248157,0.770026906,0.672383926,0.007037015,0.000887233,0.452100144,0.990250572,0.889697111,
56905,958.956,382.9106321,192.871049,1.985319383,HOROZ,58481,269.1722428,0.794918001,0.973051076,0.777611957,0.702963617,0.006728945,0.00101358,0.494157846,0.981061151,0.863880221,
57016,937.521,374.0873996,194.8553716,1.919820821,HOROZ,57779,269.4346412,0.792637491,0.98679451,0.815163266,0.720245166,0.006561095,0.001089124,0.518753099,0.995913001,0.853628726,
57074,953.638,372.8287126,197.8380897,1.884514318,HOROZ,58318,269.5716487,0.63202073,0.978668679,0.788644136,0.723044228,0.006532374,0.001101312,0.522792956,0.98521081,0.847596865,
57115,957.55,400.3703342,182.9316715,2.188633224,HOROZ,57805,269.6684568,0.57023762,0.988063316,0.782775319,0.673547548,0.007009898,0.000889948,0.453666299,0.992909135,0.889514903,
57140,971.769,381.1375546,192.8021872,1.976832111,HOROZ,58062,269.7274691,0.589661827,0.984120423,0.760368328,0.707690612,0.006670241,0.001032036,0.500826002,0.990048922,0.862615679,
57283,963.934,374.3286774,195.8871357,1.910940584,HOROZ,58125,270.0647716,0.627690116,0.985513978,0.774713316,0.721464285,0.006534725,0.00109211,0.520510714,0.994665048,0.852146986,
57356,973.845,393.0484951,189.0698965,2.07885286,HOROZ,58298,270.2367986,0.82019162,0.983841641,0.759992038,0.687540601,0.006852788,0.000944584,0.472712078,0.982698856,0.876701651,
57366,956.177,390.7171442,188.4237235,2.073609082,HOROZ,58224,270.2603554,0.608657825,0.985263809,0.788474853,0.691703345,0.006810953,0.000961761,0.478453517,0.992125558,0.876033103,
57385,951.325,389.8297431,188.3541151,2.069664063,HOROZ,57992,270.3051077,0.803261478,0.989533039,0.796802027,0.693392725,0.006793234,0.000968665,0.480793471,0.995080968,0.875526446,
57469,944.771,366.9991984,201.680586,1.819705137,HOROZ,58482,270.5028713,0.651842022,0.982678431,0.809078007,0.737066654,0.006386038,0.001162621,0.543267253,0.988586211,0.835467682,
57493,959.576,389.4781481,189.2132276,2.058408669,HOROZ,58469,270.5593487,0.628613602,0.983307394,0.784632116,0.694671447,0.006774358,0.000973118,0.482568419,0.993323017,0.874063228,
57550,948.049,391.1272323,189.2519295,2.066701425,HOROZ,58300,270.6934351,0.793049278,0.987135506,0.804625187,0.692085369,0.006796303,0.000961814,0.478982159,0.98991311,0.875143852,
57551,961.761,412.166493,178.6925799,2.306567476,HOROZ,58028,270.6957869,0.773264719,0.99177983,0.781858954,0.656763205,0.007161761,0.00082193,0.431337907,0.994909988,0.901132084,
57576,952.747,387.9817359,190.7784606,2.033676835,HOROZ,58615,270.7545753,0.613496148,0.982274162,0.797069468,0.69785392,0.006738602,0.000985843,0.487000094,0.990400809,0.870753257,
57582,944.376,393.3217704,187.3394792,2.099513526,HOROZ,58126,270.7686826,0.673473684,0.990641021,0.811347171,0.688415193,0.006830638,0.00094633,0.473915478,0.994991957,0.879282398,
57585,955.589,384.1119226,192.6375372,1.993961967,HOROZ,58253,270.775736,0.825591398,0.988532779,0.792459273,0.70493968,0.006670347,0.001016099,0.496939953,0.990879366,0.865149483,
57615,943.606,381.4261919,193.5550764,1.970633884,HOROZ,58281,270.8462597,0.64382934,0.988572605,0.813137599,0.710088257,0.006620258,0.001038255,0.504225332,0.993643525,0.861680656,
57618,957.302,389.6199391,189.4927963,2.056120057,HOROZ,58319,270.853311,0.772659613,0.987979904,0.790078258,0.695173126,0.006762122,0.00097417,0.483265675,0.993652247,0.873762459,
57737,942.475,382.1272226,194.3005874,1.966680738,HOROZ,58667,271.132867,0.779229368,0.984147817,0.816816309,0.709535597,0.006618411,0.001034738,0.503440763,0.990107252,0.861079151,
57765,963.255,397.5883825,186.155782,2.135783151,HOROZ,58504,271.1986031,0.63478022,0.987368385,0.782333807,0.682108972,0.00688286,0.000919102,0.46527265,0.993721487,0.883615989,
57781,958.226,381.7761337,194.1116939,1.966785854,HOROZ,58475,271.2361593,0.659781219,0.98813168,0.790786081,0.710458657,0.006607295,0.001038386,0.504751504,0.992738117,0.861095198,
57849,938.662,364.3486399,203.18628,1.793175405,HOROZ,58595,271.3957156,0.782589286,0.987268538,0.825063257,0.744879178,0.00629827,0.001196036,0.55484499,0.994934391,0.830062799,
57860,952.872,393.8581405,187.4842472,2.100753245,HOROZ,58360,271.4215173,0.791172127,0.991432488,0.800790961,0.689135223,0.006807088,0.00094702,0.474907355,0.997663167,0.879434599,
57886,985.808,389.5884164,189.9385938,2.051128254,HOROZ,58882,271.4824935,0.777097597,0.983084814,0.748511932,0.696844367,0.00673027,0.000978939,0.485592072,0.996011619,0.873102576,
57948,969.322,396.5740546,186.8907844,2.121956178,HOROZ,58675,271.6278431,0.691066509,0.987609715,0.77501869,0.684935991,0.006843619,0.000929107,0.469137312,0.995488817,0.881992593,
58122,969.626,410.2060641,182.0440545,2.253334037,HOROZ,58645,272.0353448,0.806824176,0.991081934,0.776858478,0.663167536,0.007057673,0.000842043,0.439791181,0.990996437,0.896132377,
58138,947.842,385.5418098,192.5845861,2.001934929,HOROZ,58857,272.0727856,0.807393726,0.987783951,0.81320128,0.705689444,0.006631494,0.001014485,0.497997592,0.996958774,0.866304237,
58167,968.803,395.9403402,189.7185607,2.086987898,HOROZ,59322,272.1406339,0.652520697,0.980529989,0.778781416,0.687327373,0.006806958,0.000937103,0.472418918,0.985932563,0.877727867,
58176,950.621,385.1351952,192.948218,1.996054689,HOROZ,58970,272.1616868,0.793323515,0.986535527,0.808982102,0.706665322,0.006620173,0.001018367,0.499375877,0.996781562,0.865454069,
58182,961.668,404.2347502,183.9882348,2.197068474,HOROZ,58693,272.1757212,0.670709074,0.991293681,0.79058429,0.673311043,0.006947763,0.000880821,0.45334776,0.996036072,0.890413782,
58188,967.634,390.0822027,192.3134372,2.028366859,HOROZ,58986,272.1897548,0.610859158,0.986471366,0.780946089,0.697775374,0.006703826,0.000980314,0.486890472,0.987592498,0.870025081,
58233,967.138,404.4339013,183.9239923,2.198918675,HOROZ,58693,272.2949842,0.59683916,0.992162609,0.782351885,0.67327438,0.006945098,0.000880291,0.453298391,0.996766297,0.890609441,
58380,960.731,395.4961971,188.9707621,2.092896238,HOROZ,58898,272.6384504,0.598327389,0.991205134,0.794822854,0.689357957,0.006774515,0.000943707,0.475214393,0.994574415,0.87846496,
58410,983.302,420.3521618,177.8126939,2.364016609,HOROZ,59008,272.7084924,0.566669254,0.989865781,0.759142359,0.64876196,0.007196579,0.000786407,0.420892081,0.994995869,0.90612554,
58434,980.706,396.4179073,190.0740814,2.08559686,HOROZ,59309,272.764513,0.606665282,0.985246759,0.763480265,0.688073137,0.006784028,0.000938006,0.473444642,0.987414658,0.877553327,
58485,952.905,394.7246417,189.7468319,2.080269998,HOROZ,59290,272.8835187,0.810131316,0.986422668,0.809384991,0.691326281,0.00674916,0.000950959,0.477932027,0.994227657,0.876881373,
58490,945.13,383.2262065,195.2039971,1.963208808,HOROZ,59119,272.8951831,0.795619942,0.989360442,0.822826724,0.712099482,0.006551995,0.00103924,0.507085672,0.995515058,0.860547519,
58542,943.418,386.2558352,194.5732215,1.985143856,HOROZ,59114,273.0164637,0.819640457,0.990323781,0.826549948,0.706828063,0.006597927,0.00101588,0.49960591,0.991789603,0.863854252,
58566,967.382,397.3698488,188.4372785,2.108764528,HOROZ,59305,273.0724211,0.68195156,0.987538993,0.786428824,0.68719965,0.006784992,0.000933385,0.472243359,0.995850045,0.880411057,
58573,960.965,366.4514901,208.1533588,1.760487999,HOROZ,59606,273.0887399,0.669673584,0.98266953,0.79706216,0.745224804,0.006256321,0.001190277,0.555360009,0.97770463,0.823011768,
58575,943.964,358.9890888,208.9246367,1.718270734,HOROZ,59240,273.0934022,0.737432489,0.988774477,0.826059438,0.760728977,0.006128708,0.001266102,0.578708576,0.99437801,0.813202766,
58635,975.011,411.3971919,182.1664326,2.258358941,HOROZ,59215,273.233235,0.69560111,0.990205184,0.775082199,0.664159213,0.007016239,0.000842118,0.44110746,0.996178975,0.896620703,
58639,954.844,394.7229777,189.9642223,2.077880629,HOROZ,59344,273.2425546,0.600532541,0.988120113,0.808223684,0.692238785,0.006731407,0.000953475,0.479194536,0.995709044,0.876578118,
58667,941.385,371.3572029,203.7425988,1.822678248,HOROZ,59551,273.3077832,0.773868883,0.985155581,0.831896308,0.735970061,0.006329916,0.001145561,0.54165193,0.987257191,0.83605661,
58699,973.9,391.2782094,193.6883488,2.020143244,HOROZ,59754,273.3823111,0.615138749,0.982344278,0.777699527,0.698690355,0.006665841,0.000979882,0.488168213,0.986169717,0.868884769,
58757,951.819,386.0235519,195.4800903,1.974746131,HOROZ,59355,273.5173412,0.842382188,0.989925027,0.815005872,0.708550916,0.006569831,0.001021453,0.5020444,0.991410237,0.862302098,
58804,989.481,409.5472497,184.202028,2.223359071,HOROZ,59557,273.6267132,0.790100234,0.98735665,0.754747728,0.668120012,0.006964615,0.000856042,0.44638435,0.992472693,0.893144463,
58842,974.928,405.2936818,185.7100376,2.182400515,HOROZ,59591,273.7151097,0.621975583,0.987430988,0.777950927,0.675350054,0.00688783,0.000883849,0.456097695,0.995387844,0.888843432,
58846,947.248,376.1807897,202.164137,1.860769151,HOROZ,59516,273.724413,0.799538043,0.988742523,0.82413701,0.727640593,0.006392631,0.001105419,0.529460833,0.985204385,0.843319721,
58869,1011.122,418.2336882,180.1421057,2.321687573,HOROZ,59926,273.7779004,0.585965262,0.982361579,0.723584746,0.654605088,0.007104481,0.000804692,0.428507822,0.994861284,0.902485052,
58887,946.704,384.1179233,195.8522646,1.96126363,HOROZ,59391,273.8197529,0.629053967,0.991513866,0.825659286,0.712853362,0.006522966,0.001039024,0.508159915,0.99663556,0.860248288,
58891,966.204,397.7939189,189.5287619,2.098857793,HOROZ,59522,273.8290526,0.601419526,0.989398878,0.792722401,0.688369127,0.006754749,0.000935566,0.473852055,0.994548078,0.879201774,
58891,966.204,397.7939189,189.5287619,2.098857793,HOROZ,59522,273.8290526,0.601419526,0.989398878,0.792722401,0.688369127,0.006754749,0.000935566,0.473852055,0.994548078,0.879201774,
58917,971.554,378.465832,202.1460556,1.87223951,HOROZ,59903,273.8894928,0.714232028,0.983540056,0.7843621,0.723683539,0.006423712,0.001086827,0.523717865,0.980525279,0.845408865,
58933,947.479,385.2989993,195.5366109,1.970469865,HOROZ,59553,273.9266801,0.646025169,0.989589106,0.82495304,0.710945735,0.006537916,0.001030303,0.505443838,0.995961851,0.861655779,
58959,958.214,381.4574722,200.2629329,1.90478321,HOROZ,59861,273.9870988,0.63020683,0.984931759,0.806928304,0.718263814,0.006469877,0.001062213,0.515902906,0.982683194,0.851105849,
59015,974.721,395.3853543,192.3672108,2.055367714,HOROZ,59932,274.1171861,0.717245989,0.984699326,0.780569594,0.693291198,0.006699743,0.000954774,0.480652686,0.987918012,0.873663343,
59101,978.715,403.2673235,187.5406983,2.150292321,HOROZ,59723,274.316843,0.799558965,0.989585252,0.775340026,0.680235732,0.006823359,0.000901189,0.462720651,0.994984663,0.885282815,
59105,957.363,372.9813606,205.5452404,1.814594976,HOROZ,60667,274.3261258,0.757630139,0.974252889,0.810365247,0.735495536,0.006310487,0.001139103,0.540953684,0.981611837,0.834447684,
59181,956.187,393.7163491,193.4783223,2.034937787,HOROZ,60026,274.5024399,0.796846598,0.985922767,0.813404355,0.697208639,0.006652749,0.000969688,0.486099886,0.989183027,0.87092525,
59192,959.297,388.0714346,195.5276968,1.984738944,HOROZ,60018,274.5279496,0.768029064,0.986237462,0.808289069,0.70741602,0.006556147,0.00101281,0.500437425,0.993237647,0.863794315,
59205,970.174,386.6354197,200.2093475,1.931155686,HOROZ,60974,274.5580945,0.706385568,0.970987634,0.79044014,0.710121423,0.006530452,0.001024362,0.504272436,0.973828581,0.855486786,
59257,986.868,397.3570584,191.3701863,2.076379117,HOROZ,60166,274.6786408,0.823219694,0.984891799,0.76459489,0.691264028,0.006705656,0.000944489,0.477845957,0.992189365,0.876386959,
59286,967.97,387.025815,195.6104538,1.978553843,HOROZ,59975,274.7458456,0.628775666,0.98851188,0.795130145,0.709890232,0.006528115,0.001022663,0.503944141,0.997080617,0.862873671,
59308,997.744,407.3581419,186.3542706,2.185934031,HOROZ,60135,274.7968175,0.583786125,0.98624761,0.748660454,0.674582853,0.006868519,0.000877373,0.455062025,0.994735568,0.889224877,
59411,961.532,382.2654478,201.8737626,1.893586581,HOROZ,60199,275.0353334,0.690825581,0.986910082,0.807512478,0.719487819,0.006434254,0.001063584,0.517662722,0.980239183,0.849183198,
59435,963.995,390.7240258,194.2842718,2.011094476,HOROZ,59997,275.0908801,0.718126238,0.990632865,0.803715915,0.704054171,0.006573972,0.000996396,0.495692276,0.996883998,0.867612073,
59442,975.979,402.8874444,190.1494603,2.118793521,HOROZ,60289,275.1070792,0.732468301,0.985951003,0.784191862,0.682838552,0.006777825,0.000908955,0.466268488,0.987926652,0.881616372,
59526,957.048,388.5707111,196.2954862,1.979519339,HOROZ,60134,275.3013933,0.793077261,0.989889247,0.816674742,0.708497541,0.006527748,0.001014604,0.501968765,0.993656879,0.863018018,
59562,962.76,394.8722649,193.6832049,2.038753257,HOROZ,60357,275.3846288,0.638912726,0.986828371,0.807500983,0.697401801,0.0066296,0.000967385,0.486369272,0.991586938,0.87144353,
59563,961.018,390.2450469,195.9734421,1.99131598,HOROZ,60387,275.3869405,0.785791557,0.986354679,0.810444694,0.705676966,0.006551803,0.001002223,0.49797998,0.991635492,0.864762842,
59565,1004.123,413.9685868,184.8160323,2.239895434,HOROZ,60486,275.3915639,0.566767527,0.984773336,0.742381567,0.665247492,0.006949863,0.000839632,0.442554225,0.991275188,0.894808875,
59605,1001.665,399.3457097,196.1110647,2.036324214,HOROZ,62307,275.484016,0.778326217,0.956634086,0.746530504,0.689838426,0.006699869,0.000935913,0.475877055,0.969039969,0.871113951,
59651,1028.745,421.9864556,180.9633151,2.331889507,HOROZ,60407,275.5902975,0.582267731,0.987484894,0.708291643,0.653078538,0.007074256,0.00079382,0.426511577,0.994577871,0.903381985,
59685,1139.285,406.7940569,188.0208781,2.163557904,HOROZ,61010,275.6688271,0.681919452,0.978282249,0.577843594,0.677661884,0.006815683,0.000886628,0.459225629,0.99356124,0.886774858,
59897,958.442,373.2062088,207.7961113,1.796021141,HOROZ,60787,276.1579784,0.643652346,0.985358712,0.819376042,0.739960836,0.0062308,0.001152281,0.547542039,0.983397078,0.830655762,
59930,973.199,396.55265,193.5951033,2.048360951,HOROZ,60675,276.2340419,0.622895273,0.987721467,0.795153241,0.696588566,0.006616931,0.000961041,0.485235631,0.993937718,0.872734461,
59944,997.437,401.0324375,191.9145798,2.089640287,HOROZ,60967,276.266305,0.60184739,0.983220431,0.757154721,0.688887679,0.006690118,0.00092941,0.474566234,0.991672721,0.878059615,
59986,985.188,403.0374108,189.9760985,2.121516411,HOROZ,60707,276.3630716,0.618055556,0.988123281,0.776643194,0.685700791,0.006718858,0.00091625,0.470185575,0.997506415,0.88194039,
60049,941.57,361.8765627,218.028992,1.659763499,HOROZ,61976,276.508158,0.700279883,0.968907319,0.851158456,0.764095237,0.006026355,0.001267139,0.583841531,0.969038863,0.798122297,
60086,972.189,406.3188207,189.3601883,2.145745757,HOROZ,60884,276.593332,0.653677111,0.986893108,0.798880373,0.680729806,0.006762288,0.00089572,0.463393069,0.994323711,0.884764474,
60090,979.426,375.6817187,207.4573168,1.81088681,HOROZ,61492,276.6025384,0.814227642,0.977200286,0.787170501,0.736268295,0.006251984,0.001133293,0.542091002,0.981665445,0.833701324,
60108,1028.464,416.7736375,184.519177,2.258700935,HOROZ,61050,276.6439635,0.593225692,0.984570025,0.71410809,0.663775101,0.006933747,0.000830293,0.440597385,0.995177726,0.89665381,
60121,964.754,399.8937836,192.6743433,2.075490575,HOROZ,60593,276.6738778,0.809176436,0.992210321,0.811713715,0.691868414,0.006651483,0.000940139,0.478681902,0.993499777,0.876273623,
60134,984.152,385.5043376,199.9895086,1.927622805,HOROZ,61079,276.7037889,0.681745006,0.984528234,0.780199376,0.717770883,0.006410755,0.00104962,0.515195041,0.99310171,0.854911607,
60147,957.495,384.5000616,200.8289821,1.914564609,HOROZ,60778,276.7336967,0.770384507,0.989617954,0.82442434,0.719723413,0.006392672,0.001058095,0.518001791,0.991747897,0.852754486,
60264,979.689,399.6652288,192.44989,2.076723602,HOROZ,60857,277.0027219,0.813411079,0.990255846,0.789026074,0.693086869,0.006631907,0.000943993,0.480369407,0.997594486,0.876430856,
60319,950.938,375.0190633,207.5363321,1.807004391,HOROZ,60953,277.1290964,0.706625899,0.989598543,0.838223037,0.738973358,0.006217263,0.001143653,0.546081623,0.986771891,0.83291424,
